organization_id;organization_name;project_id;project_name;work_item_id;activated_date;area_path;area_level_1;area_level_2;area_level_3;area_level_4;area_level_5;assigned_to;changed_date;closed_date;created_by;created_date;bug_aging_days;p1_bug_aging_days;p2_bug_aging_days;cycle_time_days;iteration_level_1;iteration_level_2;iteration_level_3;iteration_level_4;iteration_path;lead_time_days;priority;resolved_date;severity;state;story_points;completed_work;value_area;work_item_type;ingestion_datetime;product_id;product_name
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4302;2024-05-30 10:18:00.4600000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-23 13:09:33.9670000;NULL;User_013;2024-05-30 10:18:00.4600000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4398936;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4304;2024-05-30 10:22:58.0330000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 10:16:32.6200000;NULL;User_013;2024-05-30 10:22:58.0330000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601654;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4306;2024-05-30 10:24:20.9330000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-23 13:11:11.5700000;NULL;User_013;2024-05-30 10:24:20.9330000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4398959;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4307;2024-05-30 10:25:07.1530000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 13:20:59.4470000;NULL;User_013;2024-05-30 10:25:07.1530000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601769;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4308;2024-05-30 10:25:57.5930000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 13:24:20.2600000;NULL;User_013;2024-05-30 10:25:57.5930000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601934;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4309;2024-05-30 10:26:46.5100000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 13:24:41.9070000;NULL;User_013;2024-05-30 10:26:46.5100000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601668;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4310;2024-05-30 10:27:38.0830000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-23 13:14:19.0230000;NULL;User_013;2024-05-30 10:27:38.0830000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4399256;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4311;2024-05-30 10:28:16.3830000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 13:25:57.2600000;NULL;User_013;2024-05-30 10:28:16.3830000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601947;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4312;2024-05-30 10:28:54.8600000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 13:26:39.4000000;NULL;User_013;2024-05-30 10:28:54.8600000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1601785;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4313;2024-05-30 10:29:37.2270000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-23 13:15:29.4600000;NULL;User_013;2024-05-30 10:29:37.2270000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4399105;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4315;2024-05-30 10:30:55.7170000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-23 13:16:45.7670000;NULL;User_013;2024-05-30 10:30:55.7170000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4398762;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4317;2024-05-30 10:32:12.6830000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-20 12:42:45.3070000;NULL;User_013;2024-05-30 10:32:12.6830000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1606059;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4319;2024-05-30 10:33:37.5470000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-22 05:50:05.2600000;NULL;User_013;2024-05-30 10:33:37.5470000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1607242;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4321;2024-05-30 10:35:04.9330000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-22 05:50:29.3800000;NULL;User_013;2024-05-30 10:35:04.9330000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1607257;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4360;2025-03-12 15:29:54.4100000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_012;2026-03-17 14:55:52.6900000;2025-04-16 14:34:34.4200000;User_012;2024-06-04 11:09:23.7700000;NULL;NULL;NULL;34,961574;Project_004;2025;Q2;S07-25 (24-MAR to 04-APR);Project_004;316,1424884;3;2025-03-27 11:53:22.7230000;;Closed;3;NULL;Business;User Story;2026-04-20 03:43:09.0718507;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4422;2024-06-10 09:40:08.4200000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_015;2026-04-17 12:52:20.9670000;NULL;User_013;2024-06-10 09:40:08.4200000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-18 03:23:15.4116234;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4423;2024-06-10 09:45:02.0130000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-17 12:58:11.9130000;NULL;User_013;2024-06-10 09:45:02.0130000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-18 03:23:15.4115983;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4424;2024-06-10 09:47:09.2630000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_015;2026-04-17 13:04:38.0770000;NULL;User_013;2024-06-10 09:47:09.2630000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-18 03:23:15.4115759;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4425;2024-06-10 09:48:45.6500000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-22 05:50:48.3030000;NULL;User_013;2024-06-10 09:48:45.6500000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1607271;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4426;2024-06-10 09:50:16.4130000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:07:10.4930000;NULL;User_013;2024-06-10 09:50:16.4130000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4161193;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4428;2024-06-10 09:53:06.7030000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:07:18.0600000;NULL;User_013;2024-06-10 09:53:06.7030000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4160940;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4429;2024-06-10 09:54:04.1330000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:25:09.9470000;NULL;User_013;2024-06-10 09:54:04.1330000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4160967;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4430;2024-06-10 09:55:12.4500000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-12 11:15:14.8500000;NULL;User_013;2024-06-10 09:55:12.4500000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4257510;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4433;2024-06-10 09:59:42.2200000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-12 12:32:34.8130000;NULL;User_013;2024-06-10 09:59:42.2200000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4257540;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4435;2024-06-10 10:01:48.2070000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-19 06:10:08.1300000;NULL;User_013;2024-06-10 10:01:48.2070000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4159181;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4436;2024-06-10 10:03:50.4470000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-13 06:03:23.6170000;NULL;User_013;2024-06-10 10:03:50.4470000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4393057;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4439;2024-06-10 10:07:04.7800000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-19 06:10:25.1070000;NULL;User_013;2024-06-10 10:07:04.7800000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4159208;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4444;2024-06-10 10:15:53.2130000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-13 08:53:34.6530000;NULL;User_013;2024-06-10 10:15:53.2130000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4393088;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4446;2024-06-10 10:18:20.9200000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-14 20:11:06.7000000;NULL;User_013;2024-06-10 10:18:20.9200000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4393327;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4447;2024-06-10 10:19:39.8030000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-19 06:08:56.5170000;NULL;User_013;2024-06-10 10:19:39.8030000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4159237;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4457;2024-06-10 10:36:13.7030000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-15 10:34:22.5770000;NULL;User_013;2024-06-10 10:36:13.7030000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4393387;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4458;2024-06-10 10:43:48.2530000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:08:21.6430000;NULL;User_013;2024-06-10 10:43:48.2530000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4160998;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4459;2024-06-10 10:44:49.9430000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:08:45.3830000;NULL;User_013;2024-06-10 10:44:49.9430000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4161040;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4460;2024-06-10 10:46:17.5600000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:09:12.6970000;NULL;User_013;2024-06-10 10:46:17.5600000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4161074;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4461;2024-06-10 10:47:14.8000000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2025-12-24 11:09:21.3500000;NULL;User_013;2024-06-10 10:47:14.8000000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 14:08:19.4161099;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4462;2024-06-10 10:48:10.3370000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-15 11:42:40.5830000;NULL;User_013;2024-06-10 10:48:10.3370000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4393418;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4482;2024-06-11 06:46:22.5100000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-01-16 08:23:18.6070000;NULL;User_013;2024-06-11 06:46:22.5100000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 16:05:29.1602365;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4483;2024-06-11 06:47:37.6000000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-01 06:43:56.5500000;NULL;User_013;2024-06-11 06:47:37.6000000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-02 03:13:43.0685089;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4484;2024-06-11 06:48:40.6030000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 07:00:29.9070000;NULL;User_013;2024-06-11 06:48:40.6030000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7428245;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4485;2024-06-11 06:49:32.2630000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 07:00:51.9470000;NULL;User_013;2024-06-11 06:49:32.2630000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7428257;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4486;2024-06-11 06:50:23.3900000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 07:01:28.6170000;NULL;User_013;2024-06-11 06:50:23.3900000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7428271;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4487;2024-06-11 06:51:22.2700000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 07:02:00.6770000;NULL;User_013;2024-06-11 06:51:22.2700000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7427829;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4488;2024-06-11 06:52:08.6700000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 07:02:15.1530000;NULL;User_013;2024-06-11 06:52:08.6700000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7427383;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4490;2024-06-11 06:53:56.1200000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-16 13:52:25.1670000;NULL;User_013;2024-06-11 06:53:56.1200000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-17 03:26:52.8920988;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4491;2024-06-11 06:54:51.1870000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-16 13:52:54.1630000;NULL;User_013;2024-06-11 06:54:51.1870000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-17 03:26:52.8920999;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4515;2024-06-11 13:16:08.4230000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-18 08:07:08.7700000;NULL;User_013;2024-06-11 13:16:08.4230000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4396059;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4516;2024-06-11 13:17:18.8600000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-18 08:07:35.0430000;NULL;User_013;2024-06-11 13:17:18.8600000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4395580;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4518;2024-06-11 13:20:17.3900000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-18 08:07:45.1030000;NULL;User_013;2024-06-11 13:20:17.3900000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4395306;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4523;2024-06-11 13:41:08.5600000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-02-18 08:07:52.4500000;NULL;User_013;2024-06-11 13:41:08.5600000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-08 05:58:41.4395601;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4524;2024-06-11 13:42:34.0700000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-09 15:37:31.2630000;NULL;User_013;2024-06-11 13:42:34.0700000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-10 03:39:30.9228870;61;Product_004
AD12B43F-354E-49AA-BC98-662D9B923329;Org_002;DCF0E9DE-8D67-4925-9782-75B18684A656;Project_004;4525;2024-06-11 13:47:00.0330000;Project_004\Area_2_001\Area_3_001;Project_004;Area_2_001;Area_3_001;NULL;NULL;User_014;2026-04-06 13:56:05.5100000;NULL;User_013;2024-06-11 13:47:00.0330000;NULL;NULL;NULL;NULL;Project_004;NULL;NULL;NULL;Project_004;NULL;2;NULL;;Design;NULL;NULL;Business;Test Case;2026-04-07 03:05:23.7428284;61;Product_004
